name;info;birth;demise;dataUrl
Carmen Conde;Escritora española;1907;1996;https://proverbia.net/autor/frases-de-carmen-conde
Étienne Bonnot de Condillac;Filósofo y economista francés;1715;1780;https://proverbia.net/autor/frases-de-etienne-bonnot-de-condillac
Confucio;Filósofo chino;551 AC;478 AC;https://proverbia.net/autor/frases-de-confucio
Cyril Connolly;Escritor británico;1903;1974;https://proverbia.net/autor/frases-de-cyril-connolly
Joseph Conrad;Novelista británico de origen polaco;1857;1924;https://proverbia.net/autor/frases-de-joseph-conrad
Benjamin Constant;Escritor y político francés;1767;1830;https://proverbia.net/autor/frases-de-benjamin-constant
James Cook;Explorador y navegante inglés;1728;1779;https://proverbia.net/autor/frases-de-james-cook
John Calvin Coolidge;Presidente de Estados Unidos (1923-1929);1872;1933;https://proverbia.net/autor/frases-de-john-calvin-coolidge
Diego Luís Córdoba;Abogado y político colombiano;1907;1964;https://proverbia.net/autor/frases-de-diego-luis-cordoba
Pierre Corneille;Poeta y dramaturgo francés;1606;1684;https://proverbia.net/autor/frases-de-pierre-corneille
Thomas Corneille;Dramaturgo francés;1625;1709;https://proverbia.net/autor/frases-de-thomas-corneille
Julio Cortázar;Escritor argentino;1914;1984;https://proverbia.net/autor/frases-de-julio-cortazar
Hernán Cortés;Conquistador y descubridor español;1485;1547;https://proverbia.net/autor/frases-de-hernan-cortes
C.C.Cortéz;;;;https://proverbia.net/autor/frases-de-cc-cortez
Bill Cosby;Actor, cómico y productor estadounidense;1937;?;https://proverbia.net/autor/frases-de-bill-cosby
Douglas Coupland;Escritor de ficción canadiense;1961;?;https://proverbia.net/autor/frases-de-douglas-coupland
Georges Courteline;Dramaturgo y novelista francés;1858;1929;https://proverbia.net/autor/frases-de-georges-courteline
Jacques Yves Cousteau;Marino e investigador francés;1910;1997;https://proverbia.net/autor/frases-de-jacques-yves-cousteau
Nöel Coward;Dramaturgo, actor y compositor inglés;1899;1973;https://proverbia.net/autor/frases-de-noel-coward
William Cowper;Poeta británico;1731;1800;https://proverbia.net/autor/frases-de-william-cowper
Cristina II;Reina de Suecia;1626;1689;https://proverbia.net/autor/frases-de-cristina-ii
Benedetto Croce;Historiador, humanista y filósofo italiano;1866;1952;https://proverbia.net/autor/frases-de-benedetto-croce
Francis de Croisset;Comediógrafo francés;1877;1937;https://proverbia.net/autor/frases-de-francis-de-croisset
Cruzalta;;;;https://proverbia.net/autor/frases-de-cruzalta
EdCunningham;;;;https://proverbia.net/autor/frases-de-ed-cunningham
Curcio;Quintus Curtius Rufus Historiador latino.;Siglo I o II;?;https://proverbia.net/autor/frases-de-curcio
Marie Curie;Física francesa;1867;1934;https://proverbia.net/autor/frases-de-marie-curie
George William Curtis;Escritor y orador estadounidense;1824;1892;https://proverbia.net/autor/frases-de-george-william-curtis
